"@timestamp",message
"Feb 22, 2023 @ 09:15:02.589","conveyorBoxMap call. auto labeller command : L,DC18,19192,2,550,350,I0219192;( S4 );       냉장+냉동;1;2;운송장 563310447792;1/1;2-DQ04;,"
"Feb 22, 2023 @ 09:15:02.553","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC18, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=19192, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC18,10,76,19192,,0,0,0,0,0,0, sp=z_sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:14:58.986","conveyorBoxMap call. auto labeller command : L,DC18,19191,2,550,350,I5819191;( S4 );       냉장+냉동;1;2;운송장 563310442155;1/1;2-DQ04;,"
"Feb 22, 2023 @ 09:14:58.951","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC18, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=19191, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC18,10,76,19191,,0,0,0,0,0,0, sp=z_sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:14:55.401","conveyorBoxMap call. auto labeller command : L,DC18,19190,2,550,350,I5519190;( S4 );       냉장+냉동;1;2;운송장 563310450161;1/1;2-DQ04;,"
"Feb 22, 2023 @ 09:14:55.360","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC18, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=19190, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC18,10,76,19190,,0,0,0,0,0,0, sp=z_sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:14:51.810","conveyorBoxMap call. auto labeller command : L,DC18,19189,2,550,350,I5119189;( S4 );       냉장+냉동;1;2;운송장 563310446904;1/1;2-DQ04;,"
"Feb 22, 2023 @ 09:14:51.780","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC18, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=19189, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC18,10,76,19189,,0,0,0,0,0,0, sp=z_sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:14:48.246","conveyorBoxMap call. auto labeller command : L,DC18,19188,2,550,350,I4819188;( S4 );       냉장+냉동;1;2;운송장 563310436312;1/1;2-DQ04;,"
"Feb 22, 2023 @ 09:14:48.209","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC18, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=19188, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC18,10,76,19188,,0,0,0,0,0,0, sp=z_sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:14:48.204","conveyorBoxMap call. auto labeller command : L,DC17,15465,2,375,283,C4815465;( S2 );          냉동;1;1;운송장 563310431666;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:14:48.173","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15465, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15465,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:14:44.727","conveyorBoxMap call. auto labeller command : L,DC17,15464,2,375,283,C4415464;( S2 );          냉동;1;1;운송장 563310426696;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:14:44.685","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15464, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15464,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:14:44.638","conveyorBoxMap call. auto labeller command : L,DC18,19187,2,550,350,I4419187;( S4 );       냉장+냉동;1;2;운송장 563310436942;1/1;2-DQ04;,"
"Feb 22, 2023 @ 09:14:44.609","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC18, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=19187, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC18,10,76,19187,,0,0,0,0,0,0, sp=z_sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:14:41.275","conveyorBoxMap call. auto labeller command : L,DC17,15463,2,375,283,C4115463;( S2 );          냉동;1;1;운송장 563310426744;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:14:41.243","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15463, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15463,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:14:37.842","conveyorBoxMap call. auto labeller command : L,DC17,15462,2,375,283,C3715462;( S2 );          냉동;1;1;운송장 563310427190;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:14:37.807","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15462, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15462,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:14:34.412","conveyorBoxMap call. auto labeller command : L,DC17,15461,2,375,283,C3415461;( S2 );          냉동;1;1;운송장 563310432613;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:14:34.382","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15461, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15461,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:14:31.022","conveyorBoxMap call. auto labeller command : L,DC17,15460,2,375,283,C3115460;( S2 );          냉동;1;1;운송장 563310428682;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:14:30.991","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15460, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15460,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:14:27.598","conveyorBoxMap call. auto labeller command : L,DC17,15459,2,375,283,C2715459;( S2 );          냉동;1;1;운송장 563310432521;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:14:27.562","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15459, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15459,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:14:24.149","conveyorBoxMap call. auto labeller command : L,DC17,15458,2,375,283,C2415458;( S2 );          냉동;1;1;운송장 563310429765;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:14:24.119","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15458, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15458,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:14:20.696","conveyorBoxMap call. auto labeller command : L,DC17,15457,2,375,283,C2015457;( S2 );          냉동;1;1;운송장 563310430992;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:14:20.663","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15457, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15457,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:14:17.316","conveyorBoxMap call. auto labeller command : L,DC17,15456,2,375,283,C1715456;( S2 );          냉동;1;1;운송장 563310423406;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:14:17.280","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15456, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15456,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:14:13.888","conveyorBoxMap call. auto labeller command : L,DC17,15455,2,375,283,C1315455;( S2 );          냉동;1;1;운송장 563310428671;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:14:13.853","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15455, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15455,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:14:10.444","conveyorBoxMap call. auto labeller command : L,DC17,15454,2,375,283,C1015454;( S2 );          냉동;1;1;운송장 563310433276;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:14:10.403","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15454, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15454,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:14:03.658","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15453, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15453,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:14:00.217","conveyorBoxMap call. auto labeller command : L,DC17,15452,2,375,283,C0015452;( S2 );          냉동;1;1;운송장 563310429990;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:14:00.183","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15452, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15452,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:13:56.757","conveyorBoxMap call. auto labeller command : L,DC17,15451,2,375,283,C5615451;( S2 );          냉동;1;1;운송장 563310429695;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:13:56.723","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15451, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15451,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:13:53.286","conveyorBoxMap call. auto labeller command : L,DC17,15450,2,375,283,C5315450;( S2 );          냉동;1;1;운송장 563310429592;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:13:53.253","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15450, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15450,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:13:49.846","conveyorBoxMap call. auto labeller command : L,DC17,15449,2,375,283,C4915449;( S2 );          냉동;1;1;운송장 571768166175;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:13:49.809","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15449, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15449,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:13:46.377","conveyorBoxMap call. auto labeller command : L,DC17,15448,2,375,283,C4615448;( S2 );          냉동;1;1;운송장 563310429076;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:13:46.340","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15448, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15448,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:13:43.197","conveyorBoxMap call. auto labeller command : L,DC18,19186,2,550,350,I4319186;( S4 );       냉장+냉동;1;2;운송장 563310447895;1/1;2-DQ04;,"
"Feb 22, 2023 @ 09:13:43.159","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC18, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=19186, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC18,10,76,19186,,0,0,0,0,0,0, sp=z_sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:13:42.924","conveyorBoxMap call. auto labeller command : L,DC17,15447,2,375,283,C4215447;( S2 );          냉동;1;1;운송장 563310424806;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:13:42.890","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15447, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15447,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:13:39.458","conveyorBoxMap call. auto labeller command : L,DC17,15446,2,375,283,C3915446;( S2 );          냉동;1;1;운송장 563310424504;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:13:39.422","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15446, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15446,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:13:38.552","conveyorBoxMap call. auto labeller command : L,DC18,19185,2,550,350,I3819185;( S4 );       냉장+냉동;1;2;운송장 563310441455;1/1;2-DQ04;,"
"Feb 22, 2023 @ 09:13:38.517","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC18, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=19185, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC18,10,76,19185,,0,0,0,0,0,0, sp=z_sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:13:36.008","conveyorBoxMap call. auto labeller command : L,DC17,15445,2,375,283,C3615445;( S2 );          냉동;1;1;운송장 563310424493;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:13:35.978","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15445, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15445,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:13:33.244","conveyorBoxMap call. auto labeller command : L,DC18,19184,2,550,350,I3319184;( S4 );       냉장+냉동;1;2;운송장 563310444351;1/1;2-DQ04;,"
"Feb 22, 2023 @ 09:13:33.211","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC18, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=19184, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC18,10,76,19184,,0,0,0,0,0,0, sp=z_sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:13:32.637","conveyorBoxMap call. auto labeller command : L,DC17,15444,2,375,283,C3215444;( S2 );          냉동;1;1;운송장 563310424423;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:13:32.606","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15444, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15444,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:13:29.161","conveyorBoxMap call. auto labeller command : L,DC17,15443,2,375,283,C2915443;( S2 );          냉동;1;1;운송장 563310424283;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:13:29.131","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15443, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15443,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
